Hentestednr;Eiendomsnavn;Plassering;GnrBnrFnrSnr;Gatekode;Gatenavn;Husnummer;Bokstav;Postnummer;Sted;Dunktype;Beskrivelse;StorrelseId;EtikettId;Rutenavn;Rutenummer;X;Y;Startdag;Navn;TypeId;Bil;Frekvens;Remark
"136320";"KVITHOVDVEGEN 80";"";"";"";"Kvithovdvegen";"80";"0";"5304";"HETLEVIK";"";"Restavfall";"240";"10208893";"12651-1";"12651";"6704951";"287713";"5";"";"HPR";"348";"4";"askøy"
"100153";"Kvithovdvegen 82";"";"";"";"Kvithovdvegen";"82";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343019";"12651-1";"12651";"6704961";"287716";"5";"";"HPR";"348";"4";"askøy"
"100277";"Kvithovdvegen 79";"";"";"";"Kvithovdvegen";"79";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10258985";"12651-1";"12651";"6704961";"287722";"5";"";"HPR";"348";"4";"askøy"
"498914";"Kvithovdvegen 78";"";"";"";"Kvithovdvegen";"78";"0";"";"";"";"Restavfall";"140";"10294844";"12651-1";"12651";"6704965";"287724";"5";"";"HPR";"348";"4";"askøy"
"140710";"Kvithovdvegen";"";"";"";"Kvithovdvegen";"64";"B";"5304";"HETLEVIK";"";"Restavfall";"140";"10236909";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"140711";"Kvithovdvegen";"";"";"";"Kvithovdvegen";"64";"";"5304";"HETLEVIK";"";"Restavfall";"140";"10236911";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"497170";"Kvithovdvegen 66 A";"";"";"";"Kvithovdvegen";"66";"A";"5304";"HETLEVIK";"";"Restavfall";"140";"10282627";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"100156";"Kvithovdvegen 67";"";"";"";"Kvithovdvegen";"67";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343029";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"100229";"Kvithovdvegen 69";"";"";"";"Kvithovdvegen";"69";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343177";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"141989";"KVITHOVDVEGEN 70 A";"";"";"";"Kvithovdvegen";"70";"A";"5304";"HETLEVIK";"";"Restavfall";"140";"10243985";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"141990";"KVITHOVDVEGEN 70 B";"";"";"";"Kvithovdvegen";"70";"B";"5304";"HETLEVIK";"";"Restavfall";"140";"10244004";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"143877";"Kvithovdvegen 71";"";"";"";"Kvithovdvegen";"71";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10261559";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"131423";"Kvithovdvegen 73";"";"";"";"Kvithovdvegen";"73";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10161611";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"100247";"Kvithovdvegen 75";"";"";"";"Kvithovdvegen";"75";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343213";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"496121";"Kvithovdvegen 76";"";"";"";"Kvithovdvegen";"76";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10274119";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"100180";"Kvithovdvegen 77";"";"";"";"Kvithovdvegen";"77";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343079";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"100105";"Kvithovdvegen 81";"";"";"";"Kvithovdvegen";"81";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"342921";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"100281";"Kvithovdvegen 83";"";"";"";"Kvithovdvegen";"83";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343283";"12651-1";"12651";"6704949";"287714";"5";"";"HPR";"348";"4";"askøy"
"495975";"Kvithovdvegen 68 A";"";"Kvithovdvegen 68 A";"";"Kvithovdvegen";"68";"A";"5304";"HETLEVIK";"";"Restavfall";"240";"10468724";"12651-1";"12651";"6704948";"287710";"5";"";"HIS";"348";"4";"4627.13.637.0.0"
"497923";"Kvithovdvegen 66 B";"";"Kvithovdvegen 66 B";"";"Kvithovdvegen";"66";"B";"5304";"HETLEVIK";"";"Restavfall";"240";"10464047";"12651-1";"12651";"6704948";"287710";"5";"";"HPR";"348";"4";"4627.13.638.0.2"
"495974";"Kvithovdvegen 68 B";"";"Kvithovdvegen 68 B";"";"Kvithovdvegen";"68";"B";"5304";"HETLEVIK";"";"Restavfall";"240";"10463820";"12651-1";"12651";"6704948";"287710";"5";"";"HPR";"348";"4";"4627.13.637.0.2"
"497394";"Kvithovdvegen 72";"";"Kvithovdvegen 72";"";"Kvithovdvegen";"72";"0";"5304";"HETLEVIK";"";"Restavfall";"240";"10463874";"12651-1";"12651";"6704948";"287710";"5";"";"HPR";"348";"4";"4627.13.636.0.0"
"100282";"Kvithovdvegen 43";"";"";"";"Kvithovdvegen";"43";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343285";"12651-1";"12651";"6705007";"287895";"5";"";"HPR";"348";"4";"askøy"
"100282";"Kvithovdvegen 43";"";"";"";"Kvithovdvegen";"43";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343286";"12651-1";"12651";"6705007";"287895";"5";"";"HPR";"348";"4";"askøy"
"100151";"Kvithovdvegen 53";"";"";"";"Kvithovdvegen";"53";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343015";"12651-1";"12651";"6705007";"287895";"5";"";"HPR";"348";"4";"askøy"
"100290";"Kvithovdvegen 55";"";"";"";"Kvithovdvegen";"55";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10170298";"12651-1";"12651";"6705007";"287895";"5";"";"HPR";"348";"4";"askøy"
"128699";"Kvithovdvegen 39";"";"";"";"Kvithovdvegen";"39";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10038985";"12651-1";"12651";"6705006";"287912";"5";"";"HPR";"348";"4";"askøy"
"100248";"Kvithovdvegen 36";"";"";"";"Kvithovdvegen";"47";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343215";"12651-1";"12651";"6705009";"287918";"5";"";"HPR";"348";"4";"askøy"
"100114";"Kvithovdvegen 31";"";"";"";"Kvithovdvegen";"31";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10259549";"12651-1";"12651";"6705009";"287919";"5";"";"HPR";"348";"4";"askøy"
"100108";"Kvithovdvegen 34";"";"";"";"Kvithovdvegen";"49";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10172163";"12651-1";"12651";"6705009";"287919";"5";"";"HPR";"348";"4";"askøy"
"100283";"Kvithovdvegen 39";"";"";"";"Kvithovdvegen";"41";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343289";"12651-1";"12651";"6705009";"287919";"5";"";"HPR";"348";"4";"askøy"
"100219";"Kvithovdvegen 45";"";"";"";"Kvithovdvegen";"45";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343155";"12651-1";"12651";"6705009";"287919";"5";"";"HPR";"348";"4";"askøy"
"100152";"Kvithovdvegen 51";"";"";"";"Kvithovdvegen";"51";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343017";"12651-1";"12651";"6705009";"287919";"5";"";"HPR";"348";"4";"askøy"
"100278";"Kvithovdvegen 59";"";"";"";"Kvithovdvegen";"59";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343277";"12651-1";"12651";"6705009";"287919";"5";"";"HPR";"348";"4";"askøy"
"135810";"Løftet 54";"";"";"";"Løftet";"54";"0";"5304";"HETLEVIK";"";"Restavfall";"240";"10343927";"12651-1";"12651";"6705013";"287919";"5";"";"HPR";"348";"4";"askøy"
"143345";"Løftet 41";"";"";"";"Løftet";"41";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10257678";"12651-1";"12651";"6705187";"287872";"5";"";"HPR";"348";"4";"askøy"
"143343";"Løftet 43";"";"";"";"Løftet";"43";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10257675";"12651-1";"12651";"6705182";"287868";"5";"";"HPR";"348";"4";"askøy"
"142544";"Løftet 47";"";"";"";"Løftet";"47";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10247769";"12651-1";"12651";"6705161";"287810";"5";"";"HPR";"348";"4";"askøy"
"142115";"Løftet";"";"";"";"Løftet";"51";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10245374";"12651-1";"12651";"6705161";"287811";"5";"";"HPR";"348";"4";"askøy"
"142115";"Løftet";"";"";"";"Løftet";"51";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10245373";"12651-1";"12651";"6705161";"287810";"5";"";"HPR";"348";"4";"askøy"
"141376";"Løftet";"";"";"";"Løftet";"49";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10240116";"12651-1";"12651";"6705161";"287810";"5";"";"HPR";"348";"4";"askøy"
"142127";"Løftet";"";"";"";"Løftet";"68";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10245448";"12651-1";"12651";"6705130";"287796";"5";"";"HPR";"348";"4";"askøy"
"142850";"Løftet 70";"";"";"";"Løftet";"70";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10249493";"12651-1";"12651";"6705127";"287792";"5";"";"HPR";"348";"4";"askøy"
"143610";"Løftet 55";"";"";"";"Løftet";"55";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10259389";"12651-1";"12651";"6705110";"287789";"5";"";"HPR";"348";"4";"askøy"
"511931";"Løftet 53";"";"";"";"Løftet";"53";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10337167";"12651-1";"12651";"6705111";"287784";"5";"";"HPR";"348";"4";"askøy"
"143219";"Løftet 63";"";"";"";"Løftet";"63";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10252439";"12651-1";"12651";"6705083";"287747";"5";"";"HPR";"348";"4";"askøy"
"143864";"Løftet 57";"";"";"";"Løftet";"57";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10261170";"12651-1";"12651";"6705105";"287781";"5";"";"HPR";"348";"4";"askøy"
"141336";"Løftet 59";"";"";"";"Løftet";"59";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10239870";"12651-1";"12651";"6705092";"287778";"5";"";"HPR";"348";"4";"askøy"
"140292";"Løftet 74";"";"";"";"Løftet";"74";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10235145";"12651-1";"12651";"6705088";"287775";"5";"";"HPR";"348";"4";"askøy"
"140252";"Løftet 72";"";"";"";"Løftet";"72";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10234560";"12651-1";"12651";"6705088";"287775";"5";"";"HPR";"348";"4";"askøy"
"142864";"Løftet 65";"";"";"";"Løftet";"65";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10249634";"12651-1";"12651";"6705058";"287762";"5";"";"HPR";"348";"4";"askøy"
"143298";"Løftet 61";"";"";"";"Løftet";"61";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10257368";"12651-1";"12651";"6705058";"287762";"5";"";"HPR";"348";"4";"askøy"
"142940";"Løftet 67";"";"";"";"Løftet";"67";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10250165";"12651-1";"12651";"6705056";"287759";"5";"";"HPR";"348";"4";"askøy"
"126796";"Løftet 56";"";"";"";"Løftet";"56";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"896070";"12651-1";"12651";"6705192";"287945";"5";"";"HPR";"348";"4";"askøy"
"497176";"Løftet 50";"";"";"";"Løftet";"50";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10282662";"12651-1";"12651";"6705192";"287945";"5";"";"HPR";"348";"4";"askøy"
"512517";"Løftet 33";"";"";"";"Løftet";"33";"0";"5304";"";"";"Restavfall";"140";"10342499";"12651-1";"12651";"6705194";"287909";"5";"";"HPR";"348";"4";"askøy"
"512362";"Løftet 35";"";"";"";"Løftet";"35";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10341278";"12651-1";"12651";"6705194";"287909";"5";"";"HPR";"348";"4";"askøy"
"495946";"Løftet 62";"";"";"";"Løftet";"62";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10280048";"12651-1";"12651";"6705190";"287908";"5";"";"HPR";"348";"4";"askøy"
"124808";"Løftet 60";"";"";"";"Løftet";"60";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"745168";"12651-1";"12651";"6705192";"287908";"5";"";"HPR";"348";"4";"askøy"
"100286";"Løftet 64";"";"";"";"Løftet";"64";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343295";"12651-1";"12651";"6705192";"287907";"5";"";"HPR";"348";"4";"askøy"
"123590";"Løftet 58";"";"";"";"Løftet";"58";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10170306";"12651-1";"12651";"6705192";"287907";"5";"";"HPR";"348";"4";"askøy"
"144129";"Løftet 39";"";"";"";"Løftet";"39";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10262817";"12651-1";"12651";"6705192";"287907";"5";"";"HPR";"348";"4";"askøy"
"135778";"Løftet 52";"";"";"";"Løftet";"52";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10204847";"12651-1";"12651";"6705201";"287956";"5";"";"HPR";"348";"4";"askøy"
"498437";"Løftet 48";"";"";"";"Løftet";"48";"0";"";"";"";"Restavfall";"140";"10291281";"12651-1";"12651";"6705201";"287956";"5";"";"HPR";"348";"4";"askøy"
"496151";"Løftet 42";"";"";"";"Løftet";"42";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10265058";"12651-1";"12651";"6705201";"287956";"5";"";"HPR";"348";"4";"askøy"
"144520";"Løftet 38";"";"";"";"Løftet";"38";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10265367";"12651-1";"12651";"6705201";"287956";"5";"";"HPR";"348";"4";"askøy"
"142822";"Løftet 37";"";"";"";"Løftet";"37";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10249318";"12651-1";"12651";"6705201";"287956";"5";"";"HPR";"348";"4";"askøy"
"144649";"Løftet 34";"";"";"";"Løftet";"34";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10266316";"12651-1";"12651";"6705201";"287956";"5";"";"HPR";"348";"4";"askøy"
"144837";"Løftet 32";"";"";"";"Løftet";"32";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10267896";"12651-1";"12651";"6705201";"287956";"5";"";"HPR";"348";"4";"askøy"
"144466";"Løftet 44";"";"Løftet 44";"";"Løftet";"44";"0";"5304";"HETLEVIK";"";"Restavfall";"240";"10468918";"12651-1";"12651";"6705152";"288048";"5";"";"HIS";"348";"4";"4627.13.626.0.0"
"143421";"Løftet 13";"";"";"";"Løftet";"13";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10258154";"12651-1";"12651";"6705187";"288121";"5";"";"HPR";"348";"4";"askøy"
"143288";"Løftet";"";"";"";"Løftet";"11";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10257320";"12651-1";"12651";"6705187";"288122";"5";"";"HPR";"348";"4";"askøy"
"100140";"Løftet 1";"";"";"";"Løftet";"1";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10170296";"12651-1";"12651";"6705080";"288110";"5";"";"HPR";"348";"4";"askøy"
"100166";"Løftet 3";"";"";"";"Løftet";"3";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343053";"12651-1";"12651";"6705078";"288109";"5";"";"HPR";"348";"4";"askøy"
"123586";"Hetlevikvegen 169";"";"";"";"Hetlevikvegen";"169";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"356188";"12651-1";"12651";"6704963";"288175";"5";"";"HPR";"348";"4";"askøy"
"100285";"Hetlevikvegen 159";"";"";"";"Hetlevikvegen";"159";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10259831";"12651-1";"12651";"6704963";"288175";"5";"";"HPR";"348";"4";"askøy"
"100216";"Hetlevikvegen 173";"";"";"";"Hetlevikvegen";"173";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343149";"12651-1";"12651";"6704960";"288165";"5";"";"HPR";"348";"4";"askøy"
"100177";"Hetlevikvegen 157";"";"";"";"Hetlevikvegen";"157";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343075";"12651-1";"12651";"6704960";"288165";"5";"";"HPR";"348";"4";"askøy"
"100150";"Hetlevikvegen 177";"";"";"";"Hetlevikvegen";"177";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343013";"12651-1";"12651";"6704956";"288164";"5";"";"HPR";"348";"4";"askøy"
"100239";"Hetlevikvegen 171";"";"";"";"Hetlevikvegen";"171";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343199";"12651-1";"12651";"6704956";"288164";"5";"";"HPR";"348";"4";"askøy"
"100296";"Hetlevikvegen 167";"";"";"";"Hetlevikvegen";"167";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343319";"12651-1";"12651";"6704956";"288164";"5";"";"HPR";"348";"4";"askøy"
"100098";"Hetlevikvegen 163";"";"";"";"Hetlevikvegen";"163";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"342905";"12651-1";"12651";"6704956";"288164";"5";"";"HPR";"348";"4";"askøy"
"123588";"Hetlevikvegen 153";"";"";"";"Hetlevikvegen";"153";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"356190";"12651-1";"12651";"6704956";"288164";"5";"";"HPR";"348";"4";"askøy"
"100135";"Hetlevikvegen 175";"";"";"";"Hetlevikvegen";"175";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"342981";"12651-1";"12651";"6704953";"288154";"5";"";"HPR";"348";"4";"askøy"
"100216";"Hetlevikvegen 173";"";"";"";"Hetlevikvegen";"173";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10290668";"12651-1";"12651";"6704951";"288154";"5";"";"HPR";"348";"4";"askøy"
"100134";"Hetlevikvegen 165";"";"";"";"Hetlevikvegen";"165";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"342979";"12651-1";"12651";"6704956";"288153";"5";"";"HPR";"348";"4";"askøy"
"100307";"Hetlevikvegen 151";"";"";"";"Hetlevikvegen";"151";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343339";"12651-1";"12651";"6704913";"288121";"5";"";"HPR";"348";"4";"askøy"
"144574";"Hetlevikvegen 149";"";"";"";"Hetlevikvegen";"149";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10265696";"12651-1";"12651";"6704901";"288109";"5";"";"HPR";"348";"4";"askøy"
"100253";"Hetlevikvegen 147";"";"";"";"Hetlevikvegen";"145";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10164170";"12651-1";"12651";"6704901";"288109";"5";"";"HPR";"348";"4";"askøy"
"100253";"Hetlevikvegen 147";"";"";"";"Hetlevikvegen";"145";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343223";"12651-1";"12651";"6704896";"288100";"5";"";"HPR";"348";"4";"askøy"
"117628";"Hetlevikvegen 146";"";"";"";"Hetlevikvegen";"146";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"355540";"12651-1";"12651";"6704795";"287985";"5";"";"HPR";"348";"4";"askøy"
"100084";"Hetlevikvegen 138";"";"";"";"Hetlevikvegen";"138";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"342872";"12651-1";"12651";"6704795";"287985";"5";"";"HPR";"348";"4";"askøy"
"132831";"Hetlevikvegen 150";"";"";"";"Hetlevikvegen";"150";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10169805";"12651-1";"12651";"6704797";"287978";"5";"";"HPR";"348";"4";"askøy"
"132831";"Hetlevikvegen 150";"";"";"";"Hetlevikvegen";"150";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10169804";"12651-1";"12651";"6704797";"287978";"5";"";"HPR";"348";"4";"askøy"
"100270";"Hetlevikvegen 142";"";"";"";"Hetlevikvegen";"142";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343261";"12651-1";"12651";"6704781";"287968";"5";"";"HPR";"348";"4";"askøy"
"143103";"Hetlevikvegen 140 B - seksjon 3, nede";"";"";"";"Hetlevikvegen";"140";"B";"5304";"HETLEVIK";"";"Restavfall";"140";"10251434";"12651-1";"12651";"6704781";"287968";"5";"";"HPR";"348";"4";"askøy"
"143725";"Hetlevikvegen 140 B - seksjon 2, oppe";"";"";"";"Hetlevikvegen";"140";"B";"5304";"HETLEVIK";"";"Restavfall";"140";"10251884";"12651-1";"12651";"6704781";"287968";"5";"";"HPR";"348";"4";"askøy"
"142963";"Hetlevikvegen 140 A";"";"";"";"Hetlevikvegen";"140";"A";"5304";"HETLEVIK";"";"Restavfall";"140";"10250316";"12651-1";"12651";"6704781";"287968";"5";"";"HPR";"348";"4";"askøy"
"100084";"Hetlevikvegen 138";"";"";"";"Hetlevikvegen";"138";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"342871";"12651-1";"12651";"6704781";"287968";"5";"";"HPR";"348";"4";"askøy"
"132137";"Hetlevikvegen 141 A og B";"";"Hetlevikvegen 141 B";"";"Hetlevikvegen";"141";"B";"5304";"HETLEVIK";"";"Restavfall";"660";"10463914";"12651-1";"12651";"6704774";"287964";"5";"";"HPR";"348";"4";"4627.13.486.0.8"
"132137";"Hetlevikvegen 141 A og B";"";"";"";"Hetlevikvegen";"141";"B";"5304";"HETLEVIK";"";"Restavfall";"660";"10452118";"12651-1";"12651";"6704774";"287964";"5";"";"HPR";"348";"4";"askøy"
"100241";"Stølsvikvegen 2";"";"";"";"Stølsvikvegen";"2";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10337226";"12651-1";"12651";"6704739";"287927";"5";"";"HPR";"348";"4";"askøy"
"100306";"Stølsvikvegen 4";"";"";"";"Stølsvikvegen";"4";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"10272400";"12651-1";"12651";"6704748";"287902";"5";"";"HPR";"348";"4";"askøy"
"112033";"Stølsvikvegen 3";"";"";"";"Stølsvikvegen";"3";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"739091";"12651-1";"12651";"6704748";"287902";"5";"";"HPR";"348";"4";"askøy"
"499464";"Stølsvikvegen 1 B";"";"";"";"Stølsvikvegen";"1";"B";"";"";"";"Restavfall";"140";"10298502";"12651-1";"12651";"6704748";"287902";"5";"";"HPR";"348";"4";"askøy"
"496299";"Stølsvikvegen 1 B";"";"";"";"Stølsvikvegen";"1";"A";"5304";"";"";"Restavfall";"140";"10298500";"12651-1";"12651";"6704748";"287901";"5";"";"HPR";"348";"4";"askøy"
"100208";"Stølsvikvegen 6";"";"";"";"Stølsvikvegen";"6";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343129";"12651-1";"12651";"6704752";"287902";"5";"";"HPR";"348";"4";"askøy"
"112033";"Stølsvikvegen 3";"";"";"";"Stølsvikvegen";"3";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"355289";"12651-1";"12651";"6704752";"287902";"5";"";"HPR";"348";"4";"askøy"
"142042";"KVALSBERGVEGEN 7";"";"";"";"Kvalsbergvegen";"7";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"342969";"12651-1";"12651";"6704749";"287817";"5";"";"HPR";"348";"4";"askøy"
"100279";"Stølsvikvegen 7";"";"";"";"Stølsvikvegen";"7";"0";"5304";"HETLEVIK";"";"Restavfall";"240";"10303153";"12651-1";"12651";"6704742";"287787";"5";"";"HPR";"348";"4";"askøy"
"100212";"Stølsvikvegen 12";"";"";"";"Stølsvikvegen";"12";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343138";"12651-1";"12651";"6704742";"287785";"5";"";"HPR";"348";"4";"askøy"
"100212";"Stølsvikvegen 12";"";"";"";"Stølsvikvegen";"12";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343137";"12651-1";"12651";"6704742";"287785";"5";"";"HPR";"348";"4";"askøy"
"100213";"Stølsvikvegen 10";"";"";"";"Stølsvikvegen";"10";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343141";"12651-1";"12651";"6704742";"287785";"5";"";"HPR";"348";"4";"askøy"
"499508";"Stølsvikvegen 24";"";"";"";"Stølsvikvegen";"24";"0";"";"";"";"Restavfall";"140";"10298861";"12651-1";"12651";"6704746";"287719";"5";"";"HPR";"348";"4";"askøy"
"100260";"Stølsvikvegen 15";"";"";"";"Stølsvikvegen";"15";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343241";"12651-1";"12651";"6704746";"287719";"5";"";"HPR";"348";"4";"askøy"
"100258";"Stølsvikvegen 25";"";"";"";"Stølsvikvegen";"25";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343237";"12651-1";"12651";"6704751";"287699";"5";"";"HPR";"348";"4";"askøy"
"100259";"Stølsvikvegen 23";"";"";"";"Stølsvikvegen";"23";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343239";"12651-1";"12651";"6704749";"287698";"5";"";"HPR";"348";"4";"askøy"
"100263";"Stølsvikvegen 17";"";"";"";"Stølsvikvegen";"17";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343247";"12651-1";"12651";"6704749";"287698";"5";"";"HPR";"348";"4";"askøy"
"100262";"Stølsvikvegen 13";"";"";"";"Stølsvikvegen";"13";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343245";"12651-1";"12651";"6704749";"287698";"5";"";"HPR";"348";"4";"askøy"
"100266";"Stølsvikvegen 21";"";"";"";"Stølsvikvegen";"21";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343253";"12651-1";"12651";"6704751";"287697";"5";"";"HPR";"348";"4";"askøy"
"499508";"Stølsvikvegen 24";"";"";"";"Stølsvikvegen";"24";"0";"";"";"";"Restavfall";"140";"10298860";"12651-1";"12651";"6704747";"287695";"5";"";"HPR";"348";"4";"askøy"
"100261";"Stølsvikvegen 19";"";"";"";"Stølsvikvegen";"19";"0";"5304";"HETLEVIK";"";"Restavfall";"140";"343243";"12651-1";"12651";"6704740";"287688";"5";"";"HPR";"348";"4";"askøy"
"106651";"Ravnangervegen 238";"";"";"";"Ravnangervegen";"238";"0";"5300";"KLEPPESTØ";"";"Restavfall";"140";"355208";"12651-2";"12651";"6706305";"289615";"5";"";"HPR";"348";"4";"askøy"
"106659";"RAVNANGERVEGEN 224";"";"";"";"Ravnangervegen";"224";"0";"5300";"KLEPPESTØ";"";"Restavfall";"140";"10219244";"12651-2";"12651";"6706313";"289622";"5";"";"HPR";"348";"4";"askøy"
